atividade_id,timestamp,distancia_m,altitude_m,fc_bpm,velocidade_fit_m_s,fc_estavel,motivo_estabilidade,dt_s,dx_m,distancia_meio_m,troco_id,valido,motivo_exclusao
21568213058,2026-01-16 17:33:26+00:00,0.0,76.79999999999995,92,0.0,False,primeiros_120s,,,,,False,timestamp_invalido
21568213058,2026-01-16 17:33:27+00:00,0.0,76.79999999999995,92,0.0,False,primeiros_120s,1.0,0.0,0.0,0,False,pausa
21568213058,2026-01-16 17:33:33+00:00,11.93,76.79999999999995,91,0.0,False,primeiros_120s,6.0,11.93,5.965,0,False,primeiros_120s
21568213058,2026-01-16 17:33:37+00:00,22.02,76.60000000000002,96,2.006,False,primeiros_120s,4.0,10.09,16.975,0,False,primeiros_120s
21568213058,2026-01-16 17:33:38+00:00,24.58,76.60000000000002,93,2.025,False,primeiros_120s,1.0,2.5599999999999987,23.299999999999997,0,False,primeiros_120s
21568213058,2026-01-16 17:33:41+00:00,32.31,76.60000000000002,98,2.146,False,primeiros_120s,3.0,7.730000000000004,28.445,0,False,primeiros_120s
21568213058,2026-01-16 17:33:47+00:00,46.74,76.60000000000002,102,2.202,False,primeiros_120s,6.0,14.43,39.525000000000006,0,False,primeiros_120s
21568213058,2026-01-16 17:33:51+00:00,55.93,77.0,102,2.211,False,primeiros_120s,4.0,9.189999999999998,51.335,1,False,primeiros_120s
21568213058,2026-01-16 17:33:52+00:00,57.91,77.0,105,2.211,False,primeiros_120s,1.0,1.9799999999999969,56.92,1,False,primeiros_120s
21568213058,2026-01-16 17:33:58+00:00,70.09,77.0,108,2.193,False,primeiros_120s,6.0,12.180000000000007,64.0,1,False,primeiros_120s
21568213058,2026-01-16 17:34:03+00:00,81.17,76.79999999999995,111,2.118,False,primeiros_120s,5.0,11.079999999999998,75.63,1,False,primeiros_120s
21568213058,2026-01-16 17:34:13+00:00,101.94,76.60000000000002,111,2.081,False,primeiros_120s,10.0,20.769999999999996,91.555,1,False,primeiros_120s
21568213058,2026-01-16 17:34:22+00:00,121.63,75.60000000000002,113,2.118,False,primeiros_120s,9.0,19.689999999999998,111.785,2,False,primeiros_120s
21568213058,2026-01-16 17:34:27+00:00,133.59,74.39999999999998,117,2.155,False,primeiros_120s,5.0,11.960000000000008,127.61,2,False,primeiros_120s
21568213058,2026-01-16 17:34:33+00:00,148.37,73.20000000000005,116,2.202,False,primeiros_120s,6.0,14.780000000000001,140.98000000000002,2,False,primeiros_120s
21568213058,2026-01-16 17:34:37+00:00,157.82,72.60000000000002,119,2.23,False,primeiros_120s,4.0,9.449999999999989,153.095,3,False,primeiros_120s
21568213058,2026-01-16 17:34:42+00:00,169.3,71.60000000000002,120,2.267,False,primeiros_120s,5.0,11.480000000000018,163.56,3,False,primeiros_120s
21568213058,2026-01-16 17:34:50+00:00,189.41,71.0,122,2.323,False,primeiros_120s,8.0,20.109999999999985,179.35500000000002,3,False,primeiros_120s
21568213058,2026-01-16 17:34:56+00:00,204.39,71.39999999999998,121,2.361,False,primeiros_120s,6.0,14.97999999999999,196.89999999999998,3,False,primeiros_120s
21568213058,2026-01-16 17:35:01+00:00,216.79,72.39999999999998,121,2.379,False,primeiros_120s,5.0,12.400000000000006,210.58999999999997,4,False,primeiros_120s
21568213058,2026-01-16 17:35:10+00:00,238.32,73.0,124,2.407,False,primeiros_120s,9.0,21.53,227.555,4,False,primeiros_120s
21568213058,2026-01-16 17:35:13+00:00,245.89,73.20000000000005,124,2.407,False,primeiros_120s,3.0,7.569999999999993,242.105,4,False,primeiros_120s
21568213058,2026-01-16 17:35:22+00:00,267.41,72.0,122,2.407,False,primeiros_120s,9.0,21.52000000000004,256.65,5,False,primeiros_120s
21568213058,2026-01-16 17:35:30+00:00,287.95,70.60000000000002,122,2.426,True,estavel,8.0,20.539999999999964,277.68,5,True,valido
21568213058,2026-01-16 17:35:31+00:00,291.15,70.39999999999998,122,2.426,True,estavel,1.0,3.1999999999999886,289.54999999999995,5,True,valido
21568213058,2026-01-16 17:35:37+00:00,305.6,70.60000000000002,123,2.445,True,estavel,6.0,14.450000000000045,298.375,5,True,valido
21568213058,2026-01-16 17:35:46+00:00,326.99,70.79999999999995,122,2.445,True,estavel,9.0,21.389999999999986,316.295,6,True,valido
21568213058,2026-01-16 17:35:54+00:00,345.95,70.79999999999995,122,2.454,True,estavel,8.0,18.95999999999998,336.47,6,True,valido
21568213058,2026-01-16 17:36:02+00:00,365.45,72.39999999999998,123,2.454,True,estavel,8.0,19.5,355.7,7,True,valido
21568213058,2026-01-16 17:36:09+00:00,382.35,73.20000000000005,121,2.445,True,estavel,7.0,16.900000000000034,373.9,7,True,valido
21568213058,2026-01-16 17:36:10+00:00,384.75,73.20000000000005,124,2.445,True,estavel,1.0,2.3999999999999773,383.55,7,True,valido
21568213058,2026-01-16 17:36:18+00:00,404.45,72.79999999999995,125,2.454,True,estavel,8.0,19.69999999999999,394.6,7,True,valido
21568213058,2026-01-16 17:36:22+00:00,414.22,73.20000000000005,128,2.463,True,estavel,4.0,9.770000000000039,409.33500000000004,8,True,valido
21568213058,2026-01-16 17:36:24+00:00,419.08,73.20000000000005,127,2.463,True,estavel,2.0,4.859999999999957,416.65,8,True,valido
21568213058,2026-01-16 17:36:33+00:00,439.31,73.0,123,2.454,True,estavel,9.0,20.230000000000018,429.195,8,True,valido
21568213058,2026-01-16 17:36:34+00:00,441.11,73.0,126,2.445,True,estavel,1.0,1.8000000000000114,440.21000000000004,8,True,valido
21568213058,2026-01-16 17:36:42+00:00,460.06,73.20000000000005,127,2.445,True,estavel,8.0,18.94999999999999,450.58500000000004,9,True,valido
21568213058,2026-01-16 17:36:50+00:00,477.97,72.60000000000002,126,2.426,True,estavel,8.0,17.910000000000025,469.015,9,True,valido
21568213058,2026-01-16 17:36:58+00:00,495.93,72.60000000000002,126,2.407,True,estavel,8.0,17.95999999999998,486.95000000000005,9,True,valido
21568213058,2026-01-16 17:37:03+00:00,507.22,73.39999999999998,123,2.407,True,estavel,5.0,11.29000000000002,501.57500000000005,10,True,valido
21568213058,2026-01-16 17:37:05+00:00,511.6,73.79999999999995,126,2.398,True,estavel,2.0,4.3799999999999955,509.41,10,True,valido
21568213058,2026-01-16 17:37:06+00:00,513.74,74.20000000000005,123,2.398,True,estavel,1.0,2.1399999999999864,512.6700000000001,10,True,valido
21568213058,2026-01-16 17:37:12+00:00,526.96,75.60000000000002,122,2.37,True,estavel,6.0,13.220000000000027,520.35,10,True,valido
21568213058,2026-01-16 17:37:17+00:00,538.4,76.20000000000005,125,2.361,True,estavel,5.0,11.43999999999994,532.6800000000001,10,True,valido
21568213058,2026-01-16 17:37:18+00:00,540.57,76.39999999999998,122,2.361,True,estavel,1.0,2.1700000000000728,539.485,10,True,valido
21568213058,2026-01-16 17:37:21+00:00,546.13,76.60000000000002,122,2.351,True,estavel,3.0,5.559999999999945,543.35,10,True,valido
21568213058,2026-01-16 17:37:24+00:00,552.46,76.79999999999995,121,2.342,True,estavel,3.0,6.330000000000041,549.2950000000001,10,True,valido
21568213058,2026-01-16 17:37:32+00:00,571.76,75.79999999999995,124,2.295,True,estavel,8.0,19.299999999999955,562.11,11,True,valido
21568213058,2026-01-16 17:37:35+00:00,578.79,75.39999999999998,123,2.295,True,estavel,3.0,7.029999999999973,575.275,11,True,valido
21568213058,2026-01-16 17:37:44+00:00,599.67,75.60000000000002,121,2.305,True,estavel,9.0,20.879999999999995,589.23,11,True,valido
21568213058,2026-01-16 17:37:46+00:00,604.55,75.79999999999995,121,2.305,True,estavel,2.0,4.8799999999999955,602.1099999999999,12,True,valido
21568213058,2026-01-16 17:37:55+00:00,626.99,75.39999999999998,120,2.333,True,estavel,9.0,22.440000000000055,615.77,12,True,valido
21568213058,2026-01-16 17:38:04+00:00,647.51,74.39999999999998,121,2.351,True,estavel,9.0,20.519999999999982,637.25,12,True,valido
21568213058,2026-01-16 17:38:06+00:00,652.08,74.20000000000005,121,2.342,True,estavel,2.0,4.57000000000005,649.7950000000001,12,True,valido
21568213058,2026-01-16 17:38:13+00:00,667.57,73.79999999999995,120,2.342,True,estavel,7.0,15.490000000000009,659.825,13,True,valido
21568213058,2026-01-16 17:38:19+00:00,676.69,72.60000000000002,118,2.323,True,estavel,6.0,9.120000000000005,672.1300000000001,13,True,valido
21568213058,2026-01-16 17:38:26+00:00,689.8,71.20000000000005,118,1.997,True,estavel,7.0,13.1099999999999,683.245,13,True,valido
21568213058,2026-01-16 17:38:29+00:00,697.02,71.79999999999995,114,1.978,True,estavel,3.0,7.220000000000027,693.41,13,True,valido
21568213058,2026-01-16 17:38:31+00:00,701.4,72.39999999999998,111,2.155,True,estavel,2.0,4.3799999999999955,699.21,13,True,valido
21568213058,2026-01-16 17:38:32+00:00,703.94,72.60000000000002,116,2.183,True,estavel,1.0,2.5400000000000773,702.6700000000001,14,True,valido
21568213058,2026-01-16 17:38:34+00:00,708.93,73.0,116,2.23,True,estavel,2.0,4.989999999999895,706.435,14,True,valido
21568213058,2026-01-16 17:38:41+00:00,726.33,74.0,117,2.323,True,estavel,7.0,17.40000000000009,717.63,14,True,valido
21568213058,2026-01-16 17:38:48+00:00,746.82,74.39999999999998,120,2.417,True,estavel,7.0,20.49000000000001,736.575,14,True,valido
21568213058,2026-01-16 17:38:50+00:00,752.35,74.39999999999998,121,2.491,True,estavel,2.0,5.529999999999973,749.585,14,True,valido
21568213058,2026-01-16 17:38:57+00:00,768.7,73.79999999999995,123,2.669,True,estavel,7.0,16.350000000000023,760.5250000000001,15,True,valido
21568213058,2026-01-16 17:39:04+00:00,785.27,72.0,124,2.594,True,estavel,7.0,16.569999999999936,776.985,15,True,valido
21568213058,2026-01-16 17:39:10+00:00,790.73,70.20000000000005,124,1.381,True,estavel,6.0,5.460000000000036,788.0,15,True,valido
21568213058,2026-01-16 17:39:14+00:00,795.33,69.60000000000002,123,0.0,True,estavel,4.0,4.600000000000023,793.03,15,True,valido
21568213058,2026-01-16 17:39:20+00:00,808.36,69.39999999999998,124,1.008,True,estavel,6.0,13.029999999999973,801.845,16,True,valido
21568213058,2026-01-16 17:39:26+00:00,819.95,71.79999999999995,126,2.249,True,estavel,6.0,11.590000000000032,814.155,16,True,valido
21568213058,2026-01-16 17:39:34+00:00,836.88,75.0,126,2.137,True,estavel,8.0,16.92999999999995,828.415,16,True,valido
21568213058,2026-01-16 17:39:39+00:00,848.24,76.60000000000002,129,2.146,True,estavel,5.0,11.360000000000014,842.56,16,True,valido
21568213058,2026-01-16 17:39:40+00:00,850.68,76.79999999999995,126,2.146,True,estavel,1.0,2.439999999999941,849.46,16,True,valido
21568213058,2026-01-16 17:39:42+00:00,855.96,77.20000000000005,126,2.174,True,estavel,2.0,5.280000000000086,853.3199999999999,17,True,valido
21568213058,2026-01-16 17:39:49+00:00,872.22,77.60000000000002,127,2.267,True,estavel,7.0,16.25999999999999,864.09,17,True,valido
21568213058,2026-01-16 17:39:58+00:00,893.85,76.39999999999998,124,2.323,True,estavel,9.0,21.629999999999995,883.0350000000001,17,True,valido
21568213058,2026-01-16 17:40:04+00:00,908.57,75.39999999999998,127,2.342,True,estavel,6.0,14.720000000000027,901.21,18,True,valido
21568213058,2026-01-16 17:40:07+00:00,915.91,75.20000000000005,131,2.361,True,estavel,3.0,7.339999999999918,912.24,18,True,valido
21568213058,2026-01-16 17:40:08+00:00,918.16,75.20000000000005,128,2.37,True,estavel,1.0,2.25,917.035,18,True,valido
21568213058,2026-01-16 17:40:09+00:00,920.48,75.39999999999998,128,2.379,True,estavel,1.0,2.32000000000005,919.3199999999999,18,True,valido
21568213058,2026-01-16 17:40:15+00:00,934.19,75.39999999999998,124,2.37,True,estavel,6.0,13.710000000000036,927.335,18,True,valido
21568213058,2026-01-16 17:40:19+00:00,943.64,75.20000000000005,126,2.37,True,estavel,4.0,9.449999999999932,938.915,18,True,valido
21568213058,2026-01-16 17:40:26+00:00,958.6,75.39999999999998,126,2.351,True,estavel,7.0,14.960000000000036,951.12,19,True,valido
21568213058,2026-01-16 17:40:35+00:00,980.97,76.20000000000005,129,2.342,True,estavel,9.0,22.370000000000005,969.7850000000001,19,True,valido
21568213058,2026-01-16 17:40:43+00:00,1001.35,77.0,130,2.37,True,estavel,8.0,20.379999999999995,991.1600000000001,19,True,valido
21568213058,2026-01-16 17:40:51+00:00,1020.83,78.0,129,2.389,True,estavel,8.0,19.480000000000018,1011.09,20,True,valido
21568213058,2026-01-16 17:40:59+00:00,1039.48,78.39999999999998,131,2.398,True,estavel,8.0,18.649999999999977,1030.155,20,True,valido
21568213058,2026-01-16 17:41:06+00:00,1056.39,78.39999999999998,131,2.379,True,estavel,7.0,16.910000000000082,1047.935,20,True,valido
21568213058,2026-01-16 17:41:12+00:00,1072.49,77.60000000000002,130,2.389,True,estavel,6.0,16.09999999999991,1064.44,21,True,valido
21568213058,2026-01-16 17:41:20+00:00,1091.55,76.60000000000002,130,2.435,True,estavel,8.0,19.059999999999945,1082.02,21,True,valido
21568213058,2026-01-16 17:41:28+00:00,1108.7,76.39999999999998,127,2.398,True,estavel,8.0,17.15000000000009,1100.125,22,True,valido
21568213058,2026-01-16 17:41:30+00:00,1112.83,76.20000000000005,126,2.37,True,estavel,2.0,4.129999999999882,1110.7649999999999,22,True,valido
21568213058,2026-01-16 17:41:37+00:00,1127.83,75.0,126,2.323,True,estavel,7.0,15.0,1120.33,22,True,valido
21568213058,2026-01-16 17:41:43+00:00,1133.38,73.0,125,2.127,True,estavel,6.0,5.550000000000182,1130.605,22,True,valido
21568213058,2026-01-16 17:41:53+00:00,1139.4,71.39999999999998,123,0.0,True,estavel,10.0,6.019999999999982,1136.39,22,True,valido
21568213058,2026-01-16 17:41:58+00:00,1150.64,72.39999999999998,127,0.0,True,estavel,5.0,11.240000000000009,1145.02,22,True,valido
21568213058,2026-01-16 17:41:59+00:00,1153.1,72.79999999999995,127,4.022,True,estavel,1.0,2.459999999999809,1151.87,23,True,valido
21568213058,2026-01-16 17:42:02+00:00,1160.38,73.79999999999995,131,2.295,True,estavel,3.0,7.2800000000002,1156.74,23,True,valido
21568213058,2026-01-16 17:42:09+00:00,1177.95,74.20000000000005,131,2.417,True,estavel,7.0,17.569999999999936,1169.165,23,True,valido
21568213058,2026-01-16 17:42:18+00:00,1198.51,75.0,130,2.398,True,estavel,9.0,20.559999999999945,1188.23,23,True,valido
21568213058,2026-01-16 17:42:27+00:00,1217.0,79.20000000000005,134,2.286,True,estavel,9.0,18.49000000000001,1207.755,24,True,valido
21568213058,2026-01-16 17:42:34+00:00,1234.64,82.0,132,2.249,True,estavel,7.0,17.6400000000001,1225.8200000000002,24,True,valido
21568213058,2026-01-16 17:42:41+00:00,1252.43,83.0,134,2.267,True,estavel,7.0,17.789999999999964,1243.535,24,True,valido
21568213058,2026-01-16 17:42:42+00:00,1254.92,83.20000000000005,134,2.267,True,estavel,1.0,2.490000000000009,1253.6750000000002,25,True,valido
21568213058,2026-01-16 17:42:48+00:00,1270.01,83.39999999999998,134,2.305,True,estavel,6.0,15.089999999999918,1262.4650000000001,25,True,valido
21568213058,2026-01-16 17:42:54+00:00,1282.87,83.39999999999998,133,2.314,True,estavel,6.0,12.8599999999999,1276.44,25,True,valido
21568213058,2026-01-16 17:42:57+00:00,1289.49,83.60000000000002,130,2.305,True,estavel,3.0,6.620000000000118,1286.1799999999998,25,True,valido
21568213058,2026-01-16 17:43:02+00:00,1299.82,83.20000000000005,131,2.267,True,estavel,5.0,10.329999999999927,1294.655,25,True,valido
21568213058,2026-01-16 17:43:11+00:00,1320.74,80.20000000000005,128,2.249,True,estavel,9.0,20.920000000000073,1310.28,26,True,valido
21568213058,2026-01-16 17:43:14+00:00,1328.09,78.79999999999995,131,2.258,True,estavel,3.0,7.349999999999909,1324.415,26,True,valido
21568213058,2026-01-16 17:43:21+00:00,1341.82,77.39999999999998,130,2.286,True,estavel,7.0,13.730000000000018,1334.955,26,True,valido
21568213058,2026-01-16 17:43:25+00:00,1343.6,77.20000000000005,130,1.316,True,estavel,4.0,1.7799999999999727,1342.71,26,False,velocidade_inferior_limiar
21568213058,2026-01-16 17:43:30+00:00,1348.52,76.79999999999995,129,0.0,True,estavel,5.0,4.920000000000073,1346.06,26,True,valido
21568213058,2026-01-16 17:43:33+00:00,1356.32,76.20000000000005,126,0.0,True,estavel,3.0,7.7999999999999545,1352.42,27,True,valido
21568213058,2026-01-16 17:43:35+00:00,1362.37,75.79999999999995,126,0.224,True,estavel,2.0,6.0499999999999545,1359.3449999999998,27,True,valido
21568213058,2026-01-16 17:43:38+00:00,1370.26,75.39999999999998,123,2.445,True,estavel,3.0,7.8900000000001,1366.315,27,True,valido
21568213058,2026-01-16 17:43:41+00:00,1377.11,75.0,121,2.491,True,estavel,3.0,6.849999999999909,1373.685,27,True,valido
21568213058,2026-01-16 17:43:42+00:00,1379.21,75.0,122,2.491,True,estavel,1.0,2.1000000000001364,1378.1599999999999,27,True,valido
21568213058,2026-01-16 17:43:44+00:00,1383.27,74.79999999999995,121,2.491,True,estavel,2.0,4.059999999999945,1381.24,27,True,valido
21568213058,2026-01-16 17:43:45+00:00,1385.55,74.60000000000002,120,2.473,True,estavel,1.0,2.2799999999999727,1384.4099999999999,27,True,valido
21568213058,2026-01-16 17:43:52+00:00,1402.42,75.39999999999998,120,2.417,True,estavel,7.0,16.87000000000012,1393.9850000000001,27,True,valido
21568213058,2026-01-16 17:44:00+00:00,1421.98,78.39999999999998,117,2.426,True,estavel,8.0,19.559999999999945,1412.2,28,True,valido
21568213058,2026-01-16 17:44:01+00:00,1424.39,78.79999999999995,117,2.426,True,estavel,1.0,2.410000000000082,1423.185,28,True,valido
21568213058,2026-01-16 17:44:09+00:00,1440.17,80.20000000000005,120,2.314,True,estavel,8.0,15.779999999999973,1432.2800000000002,28,True,valido
21568213058,2026-01-16 17:44:19+00:00,1460.32,81.39999999999998,120,2.155,True,estavel,10.0,20.149999999999864,1450.245,29,True,valido
21568213058,2026-01-16 17:44:21+00:00,1464.78,81.60000000000002,123,2.137,True,estavel,2.0,4.460000000000036,1462.55,29,True,valido
21568213058,2026-01-16 17:44:23+00:00,1469.14,81.60000000000002,119,2.137,True,estavel,2.0,4.360000000000127,1466.96,29,True,valido
21568213058,2026-01-16 17:44:24+00:00,1471.22,81.60000000000002,121,2.146,True,estavel,1.0,2.0799999999999272,1470.18,29,True,valido
21568213058,2026-01-16 17:44:33+00:00,1494.12,79.79999999999995,121,2.202,True,estavel,9.0,22.899999999999864,1482.67,29,True,valido
21568213058,2026-01-16 17:44:35+00:00,1499.15,78.39999999999998,125,2.221,True,estavel,2.0,5.0300000000002,1496.635,29,True,valido
21568213058,2026-01-16 17:44:36+00:00,1501.66,78.0,122,2.23,True,estavel,1.0,2.509999999999991,1500.4050000000002,30,True,valido
21568213058,2026-01-16 17:44:43+00:00,1520.56,76.39999999999998,122,2.314,True,estavel,7.0,18.899999999999864,1511.1100000000001,30,True,valido
21568213058,2026-01-16 17:44:47+00:00,1530.28,76.0,125,2.351,True,estavel,4.0,9.720000000000027,1525.42,30,True,valido
21568213058,2026-01-16 17:44:48+00:00,1532.61,76.0,122,2.361,True,estavel,1.0,2.3299999999999272,1531.445,30,True,valido
21568213058,2026-01-16 17:44:53+00:00,1544.59,75.60000000000002,122,2.389,True,estavel,5.0,11.980000000000018,1538.6,30,True,valido
21568213058,2026-01-16 17:44:58+00:00,1557.72,75.60000000000002,118,2.417,True,estavel,5.0,13.13000000000011,1551.155,31,True,valido
21568213058,2026-01-16 17:44:59+00:00,1560.36,75.60000000000002,121,2.426,True,estavel,1.0,2.6399999999998727,1559.04,31,True,valido
21568213058,2026-01-16 17:45:02+00:00,1568.1,75.39999999999998,122,2.435,True,estavel,3.0,7.740000000000009,1564.23,31,True,valido
21568213058,2026-01-16 17:45:09+00:00,1587.41,74.60000000000002,122,2.491,True,estavel,7.0,19.310000000000173,1577.755,31,True,valido
21568213058,2026-01-16 17:45:17+00:00,1608.31,73.39999999999998,121,2.566,True,estavel,8.0,20.899999999999864,1597.8600000000001,31,True,valido
21568213058,2026-01-16 17:45:18+00:00,1611.02,73.39999999999998,122,2.575,True,estavel,1.0,2.7100000000000364,1609.665,32,True,valido
21568213058,2026-01-16 17:45:26+00:00,1631.73,72.60000000000002,122,2.594,True,estavel,8.0,20.710000000000036,1621.375,32,True,valido
21568213058,2026-01-16 17:45:27+00:00,1634.31,72.60000000000002,122,2.594,True,estavel,1.0,2.5799999999999272,1633.02,32,True,valido
21568213058,2026-01-16 17:45:35+00:00,1654.89,71.20000000000005,123,2.622,True,estavel,8.0,20.580000000000155,1644.6,32,True,valido
21568213058,2026-01-16 17:45:40+00:00,1668.16,71.0,125,2.622,True,estavel,5.0,13.269999999999982,1661.525,33,True,valido
21568213058,2026-01-16 17:45:44+00:00,1679.42,71.0,128,2.631,True,estavel,4.0,11.259999999999991,1673.79,33,True,valido
21568213058,2026-01-16 17:45:46+00:00,1684.98,71.20000000000005,129,2.631,True,estavel,2.0,5.559999999999945,1682.2,33,True,valido
21568213058,2026-01-16 17:45:52+00:00,1701.66,72.39999999999998,132,2.669,True,estavel,6.0,16.680000000000064,1693.3200000000002,33,True,valido
21568213058,2026-01-16 17:45:53+00:00,1704.45,72.79999999999995,132,2.678,True,estavel,1.0,2.7899999999999636,1703.055,34,True,valido
21568213058,2026-01-16 17:46:00+00:00,1724.41,74.39999999999998,130,2.706,True,estavel,7.0,19.960000000000036,1714.43,34,True,valido
21568213058,2026-01-16 17:46:02+00:00,1729.84,75.0,133,2.706,True,estavel,2.0,5.429999999999836,1727.125,34,True,valido
21568213058,2026-01-16 17:46:08+00:00,1747.4,75.60000000000002,136,2.725,True,estavel,6.0,17.560000000000173,1738.62,34,True,valido
21568213058,2026-01-16 17:46:15+00:00,1766.47,74.79999999999995,136,2.753,True,estavel,7.0,19.069999999999936,1756.935,35,True,valido
21568213058,2026-01-16 17:46:22+00:00,1784.42,74.20000000000005,137,2.743,True,estavel,7.0,17.950000000000045,1775.4450000000002,35,True,valido
21568213058,2026-01-16 17:46:28+00:00,1800.18,74.39999999999998,140,2.725,True,estavel,6.0,15.759999999999991,1792.3000000000002,35,True,valido
21568213058,2026-01-16 17:46:32+00:00,1810.75,75.20000000000005,142,2.715,True,estavel,4.0,10.569999999999936,1805.4650000000001,36,True,valido
21568213058,2026-01-16 17:46:40+00:00,1832.09,76.20000000000005,140,2.706,True,estavel,8.0,21.339999999999918,1821.42,36,True,valido
21568213058,2026-01-16 17:46:44+00:00,1842.33,76.20000000000005,140,2.697,True,estavel,4.0,10.240000000000009,1837.21,36,True,valido
21568213058,2026-01-16 17:46:52+00:00,1862.83,75.20000000000005,141,2.687,True,estavel,8.0,20.5,1852.58,37,True,valido
21568213058,2026-01-16 17:46:53+00:00,1865.3,75.20000000000005,142,2.678,True,estavel,1.0,2.4700000000000273,1864.065,37,True,valido
21568213058,2026-01-16 17:47:01+00:00,1885.89,74.39999999999998,143,2.669,True,estavel,8.0,20.590000000000146,1875.595,37,True,valido
21568213058,2026-01-16 17:47:05+00:00,1896.76,74.60000000000002,144,2.659,True,estavel,4.0,10.86999999999989,1891.325,37,True,valido
21568213058,2026-01-16 17:47:07+00:00,1902.45,74.79999999999995,148,2.659,True,estavel,2.0,5.690000000000055,1899.605,37,True,valido
21568213058,2026-01-16 17:47:10+00:00,1911.11,75.39999999999998,151,2.659,False,diferenca_media_temporal_excessiva,3.0,8.659999999999854,1906.78,38,False,diferenca_media_temporal_excessiva
21568213058,2026-01-16 17:47:13+00:00,1918.91,76.20000000000005,157,2.669,False,diferenca_media_temporal_excessiva,3.0,7.800000000000182,1915.01,38,False,diferenca_media_temporal_excessiva
21568213058,2026-01-16 17:47:15+00:00,1923.77,76.60000000000002,160,2.678,False,amplitude_robusta_fc_excessiva,2.0,4.8599999999999,1921.3400000000001,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:16+00:00,1926.43,76.60000000000002,162,2.678,False,amplitude_robusta_fc_excessiva,1.0,2.660000000000082,1925.1,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:19+00:00,1934.36,76.79999999999995,166,2.687,False,amplitude_robusta_fc_excessiva,3.0,7.929999999999836,1930.395,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:22+00:00,1942.34,77.0,170,2.687,False,amplitude_robusta_fc_excessiva,3.0,7.980000000000018,1938.35,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:23+00:00,1944.83,77.0,170,2.687,False,amplitude_robusta_fc_excessiva,1.0,2.490000000000009,1943.585,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:24+00:00,1947.4,77.0,176,2.687,False,amplitude_robusta_fc_excessiva,1.0,2.5700000000001637,1946.115,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:25+00:00,1949.99,77.0,179,2.687,False,amplitude_robusta_fc_excessiva,1.0,2.589999999999918,1948.6950000000002,38,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:27+00:00,1954.88,77.0,182,2.687,False,amplitude_robusta_fc_excessiva,2.0,4.8900000000001,1952.435,39,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:33+00:00,1968.88,76.39999999999998,183,2.687,False,amplitude_robusta_fc_excessiva,6.0,14.0,1961.88,39,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:41+00:00,1989.23,75.39999999999998,183,2.641,False,amplitude_robusta_fc_excessiva,8.0,20.34999999999991,1979.055,39,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:49+00:00,2009.65,73.60000000000002,183,2.613,False,amplitude_robusta_fc_excessiva,8.0,20.420000000000073,1999.44,39,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:50+00:00,2012.4,73.60000000000002,183,2.613,False,amplitude_robusta_fc_excessiva,1.0,2.75,2011.025,40,False,amplitude_robusta_fc_excessiva
21568213058,2026-01-16 17:47:58+00:00,2034.37,74.20000000000005,181,2.641,True,estavel,8.0,21.9699999999998,2023.385,40,True,valido
21568213058,2026-01-16 17:48:01+00:00,2042.57,74.20000000000005,184,2.659,True,estavel,3.0,8.200000000000045,2038.4699999999998,40,True,valido
21568213058,2026-01-16 17:48:06+00:00,2055.81,74.20000000000005,185,2.669,True,estavel,5.0,13.240000000000009,2049.19,40,True,valido
21568213058,2026-01-16 17:48:14+00:00,2076.69,74.20000000000005,186,2.669,True,estavel,8.0,20.88000000000011,2066.25,41,True,valido
21568213058,2026-01-16 17:48:22+00:00,2098.13,73.20000000000005,185,2.669,True,estavel,8.0,21.440000000000055,2087.41,41,True,valido
21568213058,2026-01-16 17:48:23+00:00,2100.84,73.0,185,2.669,True,estavel,1.0,2.7100000000000364,2099.485,41,True,valido
21568213058,2026-01-16 17:48:30+00:00,2118.84,72.60000000000002,184,2.669,True,estavel,7.0,18.0,2109.84,42,True,valido
21568213058,2026-01-16 17:48:38+00:00,2138.93,72.79999999999995,182,2.641,True,estavel,8.0,20.08999999999969,2128.885,42,True,valido
21568213058,2026-01-16 17:48:46+00:00,2160.35,71.39999999999998,182,2.622,True,estavel,8.0,21.420000000000073,2149.64,42,True,valido
21568213058,2026-01-16 17:48:54+00:00,2182.0,69.0,182,2.613,True,estavel,8.0,21.65000000000009,2171.175,43,True,valido
21568213058,2026-01-16 17:48:58+00:00,2192.44,68.39999999999998,181,2.613,True,estavel,4.0,10.440000000000055,2187.2200000000003,43,True,valido
21568213058,2026-01-16 17:49:04+00:00,2208.05,67.39999999999998,181,2.613,True,estavel,6.0,15.610000000000127,2200.245,44,True,valido
